JobID,Title,ExperienceLevel,Skills,Responsibilities,Keywords,MinYears,MaxYears,CleanedSkills,PrimarySkills,SecondarySkills
FE011,Frontend Developer - Experienced,Mid-Senior Level,"['HTML5', 'CSS3', 'JavaScript (ES6+)', 'React/Redux', 'Angular', 'Vue.js', 'Performance optimization', 'Unit & E2E testing', 'Git', 'CI/CD']","['Design and develop advanced frontend applications', 'Optimize performance and page speed', 'Implement testing automation', 'Ensure cross-browser compatibility', 'Mentor junior developers']","['Frontend', 'Web Application Development', 'Mid-Senior', 'React', 'UI', 'SPA', 'PWA']",3,6,"['React', 'Performance optimization', 'Git', 'CI', 'CSS3', 'Unit & E2E testing', 'CD', 'Redux', 'HTML5', 'Angular', 'JavaScript (ES6+)', 'Vue.js']","['React', 'Angular', 'JavaScript (ES6+)', 'Vue.js', 'Performance optimization', 'Git']","['CI', 'CSS3', 'Unit & E2E testing', 'CD', 'Redux', 'HTML5']"
1,Full Stack Developer - Entry Level,Fresher,"['HTML5', 'CSS3', 'JavaScript (ES6+)', 'React', 'Angular', 'Vue.js', 'Node.js', 'Python (Django/Flask)', 'SQL', 'NoSQL', 'Git']","['Develop end-to-end web applications', 'Write clean code in JavaScript and Python', 'Work with frontend frameworks like React or Angular', 'Assist in building backend services using Node.js or Django', 'Participate in testing, debugging, and Agile sprints', 'Learn modern deployment and cloud practices']","['Full Stack Developer', 'Entry-Level', 'Fresher', 'Frontend', 'Backend', 'Web Development', 'Agile', 'Cloud']",0,1,"['React', 'Flask)', 'Python (Django', 'Git', 'NoSQL', 'SQL', 'CSS3', 'Node.js', 'HTML5', 'Angular', 'JavaScript (ES6+)', 'Vue.js']","['React', 'Flask)', 'Python (Django', 'NoSQL', 'SQL', 'Node.js', 'Angular', 'JavaScript (ES6+)', 'Vue.js']","['Git', 'CSS3', 'HTML5']"
11,Full Stack Developer - Experienced,Experienced,"['HTML5', 'CSS3', 'JavaScript (ES6+)', 'React', 'Angular', 'Vue.js', 'Node.js', 'Django', 'Flask', 'MySQL', 'PostgreSQL', 'MongoDB', 'Git', 'RESTful API design', 'Agile']","['Develop scalable web applications', 'Build frontend interfaces using React, Angular, or Vue.js', 'Implement backend services with Node.js, Django, or Flask', 'Design RESTful APIs', 'Manage SQL/NoSQL databases', 'Perform testing', 'Mentor junior developers', 'Collaborate in Agile workflows']","['Full Stack Developer', 'Experienced', 'Mid-Level', 'Frontend', 'Backend', 'Web Development', 'Agile', 'Cloud']",2,4,"['React', 'MySQL', 'MongoDB', 'PostgreSQL', 'Git', 'Agile', 'Django', 'RESTful API design', 'CSS3', 'Node.js', 'Flask', 'HTML5', 'Angular', 'JavaScript (ES6+)', 'Vue.js']","['React', 'MySQL', 'MongoDB', 'PostgreSQL', 'Django', 'RESTful API design', 'Node.js', 'Flask', 'Angular', 'JavaScript (ES6+)', 'Vue.js']","['Git', 'Agile', 'CSS3', 'HTML5']"
GD-F-001,Game Developer,Fresher,"['C++ basics', 'C# basics', 'Java basics', 'Python basics', 'Unity basics', 'Unreal Engine basics', 'Game mechanics fundamentals', 'Physics basics', 'Animation basics', 'DirectX basics', 'OpenGL basics', 'Git basics', 'Debugging basics', 'Mobile/console platform awareness', 'Communication', 'Teamwork', 'Adaptability', 'Creativity']","['Assist in developing game features', 'Collaborate with team on game mechanics and physics', 'Support graphics and shader development', 'Debug and maintain code', 'Participate in version control workflows', 'Contribute to mobile and console game projects', 'Document development processes']","['C++', 'C#', 'Unity', 'Unreal Engine', 'Game Design', 'Game Mechanics', 'Graphics Programming', 'Git', 'Debugging']",0,1,"['Git', 'Unreal Engine', 'Physics', 'Teamwork', 'Adaptability', 'Animation', 'C++', 'Unity', 'console platform awareness', 'OpenGL', 'C#', 'Communication', 'Creativity', 'Mobile', 'Game mechanics', 'Java', 'Python', 'DirectX', 'Debugging']","['C++', 'Java', 'Python', 'Git', 'Unreal Engine', 'Physics', 'Teamwork', 'Adaptability', 'Animation']","['Unity', 'console platform awareness', 'OpenGL', 'C#', 'Communication', 'Creativity', 'Mobile', 'Game mechanics', 'DirectX', 'Debugging']"
GD-101,Graphic Designer,Fresher,"['Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Figma Basics', 'Typography', 'Color Theory', 'Basic HTML/CSS', 'Creativity', 'Time Management', 'Communication']","['Assist in creating visual content for web and print', 'Support senior designers in branding projects', 'Develop basic UI/UX designs using Figma', 'Create graphics for social media campaigns', 'Apply typography and color theory principles', 'Organize and manage digital assets', 'Collaborate with team members', 'Maintain deadlines and project schedules', 'Edit and proofread design assets', 'Learn and adapt to emerging design tools']","['Graphic Design', 'Adobe Photoshop', 'Illustrator', 'InDesign', 'Figma', 'Typography', 'Color Theory', 'Creativity', 'UI/UX Design', 'Digital Assets']",0,1,"['Adobe Photoshop', 'Adobe Illustrator', 'Communication', 'Creativity', 'Time Management', 'Basic HTML', 'Color Theory', 'Typography', 'CSS', 'Adobe InDesign', 'Figma']","['Adobe Photoshop', 'Adobe Illustrator', 'Communication', 'Creativity', 'Time Management']","['Basic HTML', 'Color Theory', 'Typography', 'CSS', 'Adobe InDesign', 'Figma']"
IOS-F-01,iOS Mobile Developer,Fresher,"['Swift', 'Objective-C', 'Xcode', 'Simulator', 'Cocoa Touch', 'UIKit', 'Git', 'REST APIs', 'JSON', 'UI/UX Design']","['Assist in developing and testing iOS applications under guidance.', 'Write clean, basic Swift and Objective-C code for app modules.', 'Use Xcode and Simulator for debugging and testing.', 'Learn and implement MVC architecture for small projects.', 'Collaborate with UI/UX designers to follow Apple’s guidelines.']","['Swift', 'Xcode', 'UI/UX', 'iOS SDK', 'App Store submission', 'Debugging', 'Mobile app development']",0,0,"['REST APIs', 'UIKit', 'Xcode', 'Simulator', 'Cocoa Touch', 'UX Design', 'JSON', 'Swift', 'Objective-C', 'Git', 'UI']","['REST APIs', 'UIKit', 'Xcode', 'Simulator', 'Cocoa Touch']","['UX Design', 'JSON', 'Swift', 'Objective-C', 'Git', 'UI']"
IOS-F-02,Junior iOS Developer,Fresher,"['Swift', 'Objective-C', 'Cocoa Touch', 'Interface Builder', 'JSON Handling', 'REST APIs', 'Git']","['Support the team in coding features for iOS apps.', 'Implement UI components using UIKit and Interface Builder.', 'Consume REST APIs and handle JSON data.', 'Participate in writing unit test cases for app modules.', 'Assist with initial App Store submission processes.']","['Swift', 'iOS SDK', 'Cocoa Touch', 'REST APIs', 'Git', 'Unit Testing']",0,0,"['REST APIs', 'Cocoa Touch', 'Swift', 'Objective-C', 'JSON Handling', 'Git', 'Interface Builder']","['REST APIs', 'Cocoa Touch', 'Swift']","['Objective-C', 'JSON Handling', 'Git', 'Interface Builder']"
IOS-F-03,iOS App Developer Intern,Fresher,"['Swift', 'Xcode', 'Cocoa Touch', 'UIKit', 'Git', 'MVC', 'Basic Debugging']","['Work on academic or internship-level iOS app projects.', 'Learn MVC and MVVM patterns for small modules.', 'Assist in debugging crashes using Xcode tools.', 'Collaborate with team members for app feature development.', 'Contribute to writing simple reusable code snippets.']","['Swift', 'iOS Development', 'MVC', 'Xcode', 'Debugging', 'UIKit']",0,0,"['UIKit', 'Basic Debugging', 'Xcode', 'Cocoa Touch', 'Swift', 'MVC', 'Git']","['UIKit', 'Basic Debugging', 'Xcode']","['Cocoa Touch', 'Swift', 'MVC', 'Git']"
IOS-F-04,Entry-level iOS Developer,Fresher,"['Swift', 'Objective-C', 'Xcode', 'Cocoa Touch', 'Simulator', 'UI/UX Basics']","['Develop small modules of iOS apps under supervision.', 'Implement UI layouts and validate responsiveness.', 'Follow Apple’s Human Interface Guidelines.', 'Participate in team discussions for requirement understanding.', 'Document code and workflows for easy maintenance.']","['Swift', 'Objective-C', 'UI/UX Design', 'Xcode', 'iOS SDK']",0,0,"['Xcode', 'Simulator', 'Cocoa Touch', 'Swift', 'Objective-C', 'UX', 'UI']","['Xcode', 'Simulator', 'Cocoa Touch']","['Swift', 'Objective-C', 'UX', 'UI']"
IOS-F-05,Graduate iOS Developer,Fresher,"['Swift', 'Cocoa Touch', 'Xcode', 'UIKit', 'MVC', 'Git']","['Assist in building academic or POC mobile apps.', 'Learn basics of Git version control in project workflow.', 'Develop UI with basic controls and interactions.', 'Collaborate with peers on group-based coding tasks.', 'Help prepare testing reports for assigned modules.']","['Swift', 'Xcode', 'UIKit', 'Git', 'App Development']",0,0,"['UIKit', 'Xcode', 'Cocoa Touch', 'Swift', 'MVC', 'Git']","['UIKit', 'Xcode', 'Cocoa Touch']","['Swift', 'MVC', 'Git']"
IOS-F-06,Trainee iOS Developer,Fresher,"['Swift', 'Xcode', 'Simulator', 'JSON Handling', 'REST APIs', 'Cocoa Touch']","['Train in Swift programming for mobile development.', 'Assist in connecting backend APIs with mobile frontend.', 'Debug small modules using Simulator.', 'Prepare basic documentation for code and features.', 'Shadow senior developers to understand workflows.']","['Swift', 'iOS SDK', 'JSON', 'REST APIs', 'Xcode']",0,0,"['REST APIs', 'Xcode', 'Simulator', 'Cocoa Touch', 'Swift', 'JSON Handling']","['REST APIs', 'Xcode', 'Simulator']","['Cocoa Touch', 'Swift', 'JSON Handling']"
IOS-F-07,Junior Swift Developer,Fresher,"['Swift', 'Objective-C Basics', 'Xcode', 'Git', 'UI/UX Guidelines']","['Implement Swift code for front-end modules.', 'Follow standard UI/UX practices for iOS apps.', 'Collaborate with designers for component integration.', 'Participate in sprint planning and agile ceremonies.', 'Fix bugs under supervision.']","['Swift', 'UI/UX', 'Agile', 'Xcode', 'iOS Mobile Development']",0,0,"['Xcode', 'UX Guidelines', 'Swift', 'Objective-C', 'Git', 'UI']","['Xcode', 'UX Guidelines', 'Swift']","['Objective-C', 'Git', 'UI']"
IOS-F-08,iOS Developer Trainee,Fresher,"['Swift', 'Xcode', 'Simulator', 'Cocoa Touch', 'UIKit']","['Work on sample apps to learn coding standards.', 'Learn crash debugging with Xcode tools.', 'Write simple UI modules with basic animations.', 'Assist in preparing release notes for testing.', 'Attend training on mobile application security basics.']","['Swift', 'UIKit', 'Xcode', 'Crash Debugging']",0,0,"['UIKit', 'Xcode', 'Simulator', 'Cocoa Touch', 'Swift']","['UIKit', 'Xcode']","['Simulator', 'Cocoa Touch', 'Swift']"
IOS-F-09,Associate iOS Engineer,Fresher,"['Swift', 'Objective-C', 'JSON', 'REST APIs', 'Git']","['Contribute to small-scale features in ongoing apps.', 'Connect APIs and test data flow.', 'Implement responsive UI layouts.', 'Assist with regression testing after updates.', 'Learn code review practices with peers.']","['Swift', 'Objective-C', 'JSON', 'REST APIs', 'Mobile Testing']",0,0,"['REST APIs', 'JSON', 'Swift', 'Objective-C', 'Git']","['REST APIs', 'JSON']","['Swift', 'Objective-C', 'Git']"
IOS-F-10,iOS Junior Developer,Fresher,"['Swift', 'Xcode', 'Simulator', 'Cocoa Touch', 'MVC']","['Build basic features for mobile apps under mentorship.', 'Understand MVC architecture and apply in small tasks.', 'Debug minor issues in app flows.', 'Document changes and updates in modules.', 'Work closely with QA team for bug verification.']","['Swift', 'Xcode', 'MVC', 'Debugging', 'QA Collaboration']",0,0,"['Xcode', 'Simulator', 'Cocoa Touch', 'Swift', 'MVC']","['Xcode', 'Simulator']","['Cocoa Touch', 'Swift', 'MVC']"
IOS-E-01,iOS Developer,Experienced,"['Swift', 'Objective-C', 'Xcode', 'MVVM', 'Cocoa Touch', 'Git', 'REST APIs', 'App Store Submission']","['Develop and maintain production-ready iOS apps.', 'Implement MVVM pattern for modular app design.', 'Consume REST APIs and integrate third-party libraries.', 'Deploy apps to the App Store and handle updates.', 'Participate in agile development and sprint planning.']","['Swift', 'MVVM', 'REST APIs', 'App Store Submission', 'Agile']",1,2,"['REST APIs', 'MVVM', 'App Store Submission', 'Xcode', 'Cocoa Touch', 'Swift', 'Objective-C', 'Git']","['REST APIs', 'MVVM', 'App Store Submission', 'Xcode']","['Cocoa Touch', 'Swift', 'Objective-C', 'Git']"
IOS-E-02,iOS Application Developer,Experienced,"['Swift', 'Objective-C', 'Core Data', 'Core Animation', 'Xcode', 'Jenkins', 'Firebase']","['Work on app features with Core Data persistence.', 'Implement animations and optimize UI performance.', 'Integrate Firebase for crash analytics.', 'Automate builds using Jenkins pipelines.', 'Contribute to code reviews and best practices.']","['Core Data', 'Core Animation', 'Firebase', 'Jenkins', 'iOS Performance']",2,2,"['Core Data', 'Core Animation', 'Xcode', 'Swift', 'Jenkins', 'Objective-C', 'Firebase']","['Core Data', 'Core Animation', 'Xcode']","['Swift', 'Jenkins', 'Objective-C', 'Firebase']"
IOS-E-03,Senior iOS Developer,Experienced,"['Swift', 'Objective-C', 'MVVM', 'Core Data', 'GraphQL', 'CI/CD', 'GitHub Actions']","['Lead development of scalable mobile apps.', 'Design MVVM-based modular architecture.', 'Integrate GraphQL APIs into app flows.', 'Ensure CI/CD pipelines with GitHub Actions.', 'Optimize app crash rate through proactive monitoring.']","['MVVM', 'GraphQL', 'CI/CD', 'Swift', 'App Optimization']",3,3,"['Core Data', 'MVVM', 'GraphQL', 'CI', 'Swift', 'CD', 'Objective-C', 'GitHub Actions']","['Core Data', 'MVVM', 'GraphQL', 'CI']","['Swift', 'CD', 'Objective-C', 'GitHub Actions']"
IOS-E-04,Lead iOS Engineer,Experienced,"['Swift', 'Objective-C', 'CoreGraphics', 'Core Text', 'CI/CD', 'JIRA', 'Agile']","['Mentor junior iOS developers in coding practices.', 'Develop complex UI with CoreGraphics and Core Text.', 'Integrate iOS apps into enterprise CI/CD pipelines.', 'Collaborate with product and QA teams for releases.', 'Drive agile ceremonies as a senior contributor.']","['CoreGraphics', 'Core Text', 'Agile', 'CI/CD', 'Mentoring']",4,4,"['Core Text', 'Agile', 'CI', 'Swift', 'CoreGraphics', 'CD', 'Objective-C', 'JIRA']","['Core Text', 'Agile', 'CI', 'Swift']","['CoreGraphics', 'CD', 'Objective-C', 'JIRA']"
IOS-E-05,iOS Mobile App Engineer,Experienced,"['Swift', 'Objective-C', 'Kotlin', 'MVVM', 'Firebase', 'Crashlytics', 'Unit Testing']","['Develop cross-platform modules with Swift and Kotlin.', 'Use Crashlytics to analyze and reduce crash rates.', 'Implement automated unit testing for critical features.', 'Collaborate with designers for high-quality UI/UX.', 'Improve app ratings and user engagement metrics.']","['Kotlin', 'Crashlytics', 'User Engagement', 'Swift', 'Unit Testing']",5,5,"['MVVM', 'Kotlin', 'Crashlytics', 'Unit Testing', 'Swift', 'Objective-C', 'Firebase']","['MVVM', 'Kotlin', 'Crashlytics']","['Unit Testing', 'Swift', 'Objective-C', 'Firebase']"
IOS-E-06,iOS Solutions Engineer,Experienced,"['Swift', 'Objective-C', 'Core Data', 'GraphQL', 'Xcode Instruments', 'Performance Tuning']","['Profile apps using Xcode Instruments for performance tuning.', 'Work with Core Data for complex local storage needs.', 'Integrate GraphQL APIs for data handling.', 'Ensure smooth multi-threading in app flows.', 'Reduce memory usage and optimize app speed.']","['Performance Tuning', 'GraphQL', 'Core Data', 'Multi-threading']",3,5,"['Core Data', 'Xcode Instruments', 'Performance Tuning', 'GraphQL', 'Swift', 'Objective-C']","['Core Data', 'Xcode Instruments', 'Performance Tuning']","['GraphQL', 'Swift', 'Objective-C']"
IOS-E-07,iOS Architect,Experienced,"['Swift', 'Objective-C', 'MVVM', 'MVP', 'CI/CD', 'JIRA', 'Core Animation']","['Architect modular, scalable iOS applications.', 'Guide team on implementing MVVM/MVP patterns.', 'Collaborate with DevOps for CI/CD integrations.', 'Define coding standards and review architecture.', 'Mentor mid-level engineers and interns.']","['iOS Architecture', 'MVVM', 'MVP', 'CI/CD', 'Mentorship']",5,5,"['MVVM', 'Core Animation', 'CI', 'Swift', 'CD', 'MVP', 'Objective-C', 'JIRA']","['MVVM', 'Core Animation', 'CI', 'Swift']","['CD', 'MVP', 'Objective-C', 'JIRA']"
IOS-E-08,iOS Tech Lead,Experienced,"['Swift', 'Objective-C', 'CI/CD', 'Agile/Scrum', 'Core Data', 'REST APIs']","['Lead development sprints for iOS projects.', 'Collaborate with cross-functional teams in agile environment.', 'Oversee App Store release management.', 'Optimize REST API integrations for mobile efficiency.', 'Drive innovation in mobile app performance.']","['Agile', 'App Store Release', 'CI/CD', 'REST APIs']",5,5,"['REST APIs', 'Core Data', 'Agile', 'CI', 'Swift', 'CD', 'Objective-C', 'Scrum']","['REST APIs', 'Core Data', 'Agile', 'CI']","['Swift', 'CD', 'Objective-C', 'Scrum']"
IOS-E-09,Principal iOS Developer,Experienced,"['Swift', 'Objective-C', 'MVVM', 'CI/CD', 'Core Animation', 'App Performance Optimization']","['Set technical direction for large iOS teams.', 'Focus on memory management and performance optimization.', 'Collaborate with stakeholders for feature prioritization.', 'Ensure apps meet quality and user engagement KPIs.', 'Drive continuous improvement in testing and deployment.']","['Performance Optimization', 'MVVM', 'CI/CD', 'Swift']",5,5,"['MVVM', 'Core Animation', 'CI', 'App Performance Optimization', 'Swift', 'CD', 'Objective-C']","['MVVM', 'Core Animation', 'CI']","['App Performance Optimization', 'Swift', 'CD', 'Objective-C']"
IOS-E-10,Senior iOS Engineer,Experienced,"['Swift', 'Objective-C', 'Core Data', 'Core Animation', 'Xcode', 'Jenkins', 'GraphQL', 'Crashlytics']","['Develop enterprise-grade iOS applications with advanced frameworks.', 'Manage app releases and bug fixes post-App Store submission.', 'Automate CI/CD pipelines using Jenkins.', 'Use Crashlytics for proactive crash resolution.', 'Enhance user engagement by optimizing UX flows.']","['Core Data', 'Crashlytics', 'Jenkins', 'User Engagement', 'App Store Submission']",4,5,"['Core Data', 'Core Animation', 'GraphQL', 'Xcode', 'Crashlytics', 'Swift', 'Jenkins', 'Objective-C']","['Core Data', 'Core Animation', 'GraphQL', 'Xcode']","['Crashlytics', 'Swift', 'Jenkins', 'Objective-C']"
IOT-F-001,IoT Engineer,Fresher,"['C basics', 'C++ basics', 'Python basics', 'Java basics', 'Embedded systems design', 'Sensor integration', 'Actuator integration', 'Bluetooth', 'Zigbee basics', 'LoRa basics', 'MQTT basics', 'CoAP basics', 'AWS IoT basics', 'Azure IoT basics', 'Google Cloud IoT basics', 'TCP/IP basics', 'IPv6 basics', 'Tableau basics', 'Power BI basics', 'Communication', 'Teamwork', 'Problem-solving']","['Assist in IoT device programming', 'Integrate sensors and actuators into embedded systems', 'Support wireless communication implementation', 'Work with cloud IoT platforms for basic data handling', 'Participate in network configuration and testing', 'Document project progress', 'Collaborate with team members on IoT projects', 'Assist in basic data analytics tasks']","['Embedded Systems', 'IoT Protocols', 'Python', 'MQTT', 'Bluetooth', 'Sensor Integration', 'Cloud IoT', 'Edge Computing']",0,1,"['Bluetooth', 'Power BI', 'LoRa', 'Zigbee', 'C', 'TCP', 'Teamwork', 'Tableau', 'C++', 'Google Cloud IoT', 'Problem-solving', 'IPv6', 'Sensor integration', 'MQTT', 'Embedded systems design', 'Actuator integration', 'CoAP', 'Communication', 'Azure IoT', 'AWS IoT', 'Java', 'Python', 'IP']","['C++', 'Google Cloud IoT', 'Azure IoT', 'AWS IoT', 'Java', 'Python', 'Bluetooth', 'Power BI', 'LoRa', 'Zigbee', 'C']","['TCP', 'Teamwork', 'Tableau', 'Problem-solving', 'IPv6', 'Sensor integration', 'MQTT', 'Embedded systems design', 'Actuator integration', 'CoAP', 'Communication', 'IP']"
JS-F-001,JavaScript Developer,Fresher,"['Core JavaScript ES6+', 'HTML5 basics', 'CSS3 basics', 'React basics', 'Angular basics', 'Vue.js basics', 'AJAX', 'JSON', 'Git basics', 'Responsive design', 'REST API basics', 'Problem-solving', 'Communication', 'Teamwork', 'Adaptability']","['Assist in front-end development tasks', 'Support implementation of web interfaces using JS frameworks', 'Collaborate with team members for responsive design', 'Help integrate REST APIs', 'Document code and workflows', 'Participate in basic testing']","['JavaScript', 'ES6+', 'React', 'Angular', 'Vue.js', 'HTML5', 'CSS3', 'Git', 'REST API']",0,1,"['React', 'Core JavaScript ES6+', 'AJAX', 'Responsive design', 'Communication', 'Problem-solving', 'REST API', 'JSON', 'CSS3', 'Teamwork', 'Adaptability', 'HTML5', 'Angular', 'Git', 'Vue.js']","['React', 'Core JavaScript ES6+', 'REST API', 'Angular', 'Vue.js', 'AJAX', 'Responsive design']","['Communication', 'Problem-solving', 'JSON', 'CSS3', 'Teamwork', 'Adaptability', 'HTML5', 'Git']"
JD-JAVA-001,Java Developer,Fresher,"['Core Java', 'OOP', 'Inheritance', 'Polymorphism', 'Encapsulation', 'Exception Handling', 'Collections Framework', 'Java I/O', 'Networking Basics', 'Git']","['Assist in developing and testing Java applications', 'Work on basic modules under senior guidance', 'Understand and implement OOP principles in projects', 'Write clean and maintainable code', 'Participate in code reviews and team discussions']","['Java', 'Core Java', 'OOP', 'Collections', 'Git', 'Teamwork']",0,0,"['Polymorphism', 'Encapsulation', 'Git', 'Exception Handling', 'OOP', 'Collections Framework', 'Core Java', 'Networking', 'O', 'Java I', 'Inheritance']","['OOP', 'Core Java', 'Java I', 'Polymorphism', 'Encapsulation']","['Git', 'Exception Handling', 'Collections Framework', 'Networking', 'O', 'Inheritance']"
MKT-F-001,Marketing Specialist,Fresher,"['SEO basics', 'SEM basics', 'PPC campaigns', 'Content creation', 'Social media management', 'Email marketing basics', 'Marketing automation tools (Mailchimp, HubSpot)', 'Google Analytics basics', 'Market research', 'Collaboration and communication']","['Assist in digital marketing campaigns', 'Create and edit marketing content', 'Manage social media posts and engagement', 'Support email marketing initiatives', 'Perform basic data analysis and reporting', 'Conduct market research and customer segmentation', 'Coordinate marketing events and campaigns']","['Digital Marketing', 'SEO', 'SEM', 'PPC', 'Content Creation', 'Email Marketing', 'Social Media', 'Marketing Automation', 'Google Analytics', 'Market Research']",0,1,"['SEO', 'Social media management', 'Email marketing', 'Collaboration and communication', 'Market research', 'SEM', 'PPC campaigns', 'Content creation', 'Google Analytics', 'Marketing automation tools (Mailchimp, HubSpot)']","['SEO', 'Social media management', 'Email marketing', 'Collaboration and communication', 'Market research']","['SEM', 'PPC campaigns', 'Content creation', 'Google Analytics', 'Marketing automation tools (Mailchimp, HubSpot)']"
MRA-101,Market Research Analyst,Fresher,"['Data Analysis Basics', 'Excel Advanced Functions', 'Survey Design', 'Qualitative Research', 'Consumer Behavior Analysis', 'Presentation Skills', 'Report Writing', 'Critical Thinking', 'Attention to Detail', 'Communication']","['Assist in collecting and analyzing market data', 'Design and administer surveys', 'Perform basic statistical analysis', 'Support senior analysts in research projects', 'Prepare reports and presentations for stakeholders', 'Analyze consumer behavior trends', 'Collaborate with cross-functional teams', 'Maintain data integrity and documentation', 'Learn AI-powered research tools', 'Provide actionable insights under supervision']","['Market Research', 'Data Analysis', 'Excel', 'Survey Design', 'Consumer Behavior', 'Presentation Skills', 'Report Writing', 'Qualitative Research', 'Critical Thinking', 'Attention to Detail']",0,1,"['Consumer Behavior Analysis', 'Critical Thinking', 'Communication', 'Report Writing', 'Data Analysis', 'Attention to Detail', 'Survey Design', 'Presentation Skills', 'Qualitative Research', 'Excel Advanced Functions']","['Consumer Behavior Analysis', 'Critical Thinking', 'Communication', 'Report Writing', 'Data Analysis']","['Attention to Detail', 'Survey Design', 'Presentation Skills', 'Qualitative Research', 'Excel Advanced Functions']"
ML-F1,Machine Learning Engineer - Fresher,Fresher,"['Python', 'R', 'Java', 'ML fundamentals: supervised/unsupervised learning, regression, classification, clustering, decision trees', 'Data preprocessing', 'Feature engineering', 'ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'Statistics: probability, linear algebra', 'Data visualization: Matplotlib, Seaborn', 'Git/GitHub']","['Assist in developing ML models and preprocessing data', 'Build basic predictive algorithms under supervision', 'Participate in hands-on projects and Kaggle competitions', 'Collaborate with senior engineers', 'Learn ML best practices and workflows']","['Machine Learning Engineer', 'Python', 'R', 'Java', 'Scikit-learn', 'TensorFlow', 'PyTorch', 'Keras', 'Data Preprocessing', 'Visualization']",0,1,"['ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'GitHub', 'Git', 'Java', 'Python', 'Data preprocessing', 'Statistics: probability, linear algebra', 'Feature engineering', 'unsupervised learning, regression, classification, clustering, decision trees', 'Data visualization: Matplotlib, Seaborn', 'R', 'ML : supervised']","['Java', 'Python', 'ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'GitHub', 'Git', 'Data preprocessing']","['Statistics: probability, linear algebra', 'Feature engineering', 'unsupervised learning, regression, classification, clustering, decision trees', 'Data visualization: Matplotlib, Seaborn', 'R', 'ML : supervised']"
ML-F3,ML Engineer Intern,Fresher,"['Python', 'R', 'Java', 'ML fundamentals: classification, regression, clustering, supervised/unsupervised learning', 'Data preprocessing', 'Feature engineering', 'ML libraries: Scikit-learn, TensorFlow, PyTorch', 'Statistics: probability, linear algebra', 'Data visualization: Matplotlib, Seaborn', 'Git/GitHub']","['Assist in building and training ML models', 'Perform data preprocessing and visualization', 'Learn MLOps basics', 'Collaborate with senior engineers', 'Participate in small-scale projects']","['ML Intern', 'Python', 'R', 'Java', 'ML Models', 'Data Preprocessing', 'Visualization', 'MLOps']",0,1,"['unsupervised learning', 'ML : classification, regression, clustering, supervised', 'Git', 'ML libraries: Scikit-learn, TensorFlow, PyTorch', 'Java', 'Python', 'Data preprocessing', 'Statistics: probability, linear algebra', 'Feature engineering', 'Data visualization: Matplotlib, Seaborn', 'R', 'GitHub']","['Java', 'Python', 'unsupervised learning', 'ML : classification, regression, clustering, supervised', 'Git', 'ML libraries: Scikit-learn, TensorFlow, PyTorch']","['Data preprocessing', 'Statistics: probability, linear algebra', 'Feature engineering', 'Data visualization: Matplotlib, Seaborn', 'R', 'GitHub']"
ML-F4,Fresher ML Engineer,Fresher,"['Python', 'R', 'Java', 'ML fundamentals: regression, classification, clustering, decision trees', 'Data preprocessing', 'Feature engineering', 'ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'Statistics: probability, linear algebra', 'Data visualization: Matplotlib, Seaborn', 'Git/GitHub']","['Support ML projects with supervised and unsupervised learning models', 'Perform data cleaning and feature engineering', 'Create visualizations for insights', 'Collaborate with senior engineers', 'Participate in open-source projects or Kaggle competitions']","['Fresher ML Engineer', 'Python', 'R', 'Java', 'ML Projects', 'Data Preprocessing', 'Visualization']",0,1,"['ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'Git', 'Java', 'ML : regression, classification, clustering, decision trees', 'Python', 'Data preprocessing', 'Feature engineering', 'Statistics: probability, linear algebra', 'Data visualization: Matplotlib, Seaborn', 'R', 'GitHub']","['Java', 'Python', 'ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras', 'Git', 'ML : regression, classification, clustering, decision trees']","['Data preprocessing', 'Feature engineering', 'Statistics: probability, linear algebra', 'Data visualization: Matplotlib, Seaborn', 'R', 'GitHub']"
